amount_tsh,gps_height,population,age,public_meeting_True,permit_True,status_group
0.0,1284,1,9.0,1,0,non functional
20.0,283,55,13.0,0,1,functional
10.0,1309,160,23.0,1,1,functional
0.0,1173,120,27.0,1,1,functional
0.0,1156,350,41.0,1,0,non functional
0.0,1134,1,14.0,1,1,functional
0.0,1671,630,26.0,1,1,functional
0.0,2174,0,19.0,1,0,non functional
250.0,1451,370,31.0,1,1,functional needs repair
750.0,1303,230,32.0,1,1,non functional
12000.0,1056,1550,20.0,1,1,functional
0.0,322,250,41.0,1,0,non functional
3000.0,1167,20,29.0,1,1,functional
0.0,78,150,14.0,1,1,non functional
0.0,2288,0,13.0,1,0,functional
0.0,105,90,33.0,1,1,non functional
1000.0,0,1,17.0,1,1,functional
10.0,1152,25,23.0,1,1,functional
50.0,0,200,38.0,1,1,functional
0.0,918,200,12.0,1,1,functional
500.0,1285,1502,28.0,1,0,functional
5000.0,1150,150,34.0,1,1,functional
30.0,179,30,18.0,1,1,functional
50.0,1109,235,11.0,1,1,functional
0.0,1945,0,38.0,1,0,functional
0.0,1708,500,19.0,1,0,non functional
0.0,319,1,51.0,1,1,non functional
4700.0,1282,53,36.0,1,1,functional
0.0,973,20,24.0,1,0,functional needs repair
0.0,296,105,27.0,1,1,functional
0.0,413,800,15.0,1,0,non functional
100.0,1926,30,47.0,1,1,functional
0.0,0,560,14.0,1,1,functional
0.0,1373,1,46.0,0,1,non functional
0.0,1269,150,22.0,1,1,functional
0.0,1403,52,44.0,1,1,functional
10.0,155,1,11.0,0,0,functional
0.0,1169,1280,10.0,1,1,non functional
0.0,400,320,43.0,1,1,non functional
0.0,355,1,26.0,1,1,non functional
8000.0,1452,0,25.0,1,1,functional
0.0,1888,0,36.0,1,1,non functional
10.0,778,15,21.0,1,1,functional
200.0,359,260,15.0,1,1,functional
0.0,52,1,14.0,1,0,functional
0.0,1752,150,24.0,1,1,non functional
200.0,937,240,38.0,1,1,non functional
0.0,982,300,44.0,1,1,functional
2000.0,1458,163,16.0,1,1,functional
500.0,1934,50,13.0,1,1,functional
0.0,1205,356,37.0,1,0,non functional
500.0,1469,525,24.0,1,1,functional
1000.0,2169,10,22.0,1,0,functional
1000.0,1084,0,32.0,1,1,non functional
0.0,1439,1,21.0,1,1,functional
6000.0,1253,1320,24.0,1,1,functional
0.0,2221,120,26.0,1,1,functional
10000.0,1411,89,13.0,1,1,functional
500.0,73,40,14.0,1,1,functional
0.0,1571,150,19.0,1,1,functional
0.0,1507,86,11.0,1,1,functional
50.0,1010,1500,10.0,1,1,functional
25.0,714,50,14.0,1,1,functional
1000.0,997,120,36.0,1,1,non functional
0.0,1562,50,29.0,1,0,functional
0.0,190,1,40.0,1,1,non functional
0.0,322,420,18.0,1,1,functional
0.0,1366,200,14.0,1,1,functional
0.0,1302,300,24.0,0,0,functional needs repair
0.0,196,1,17.0,1,0,non functional
0.0,326,200,13.0,1,0,non functional
0.0,945,80,17.0,1,0,functional
2000.0,1538,245,24.0,1,1,non functional
50.0,538,700,34.0,1,0,non functional
0.0,1544,1,13.0,1,1,non functional
500.0,1784,150,11.0,1,1,functional
0.0,1708,50,31.0,1,0,functional
2000.0,125,230,26.0,1,1,non functional
500.0,530,350,14.0,1,1,functional
0.0,1945,0,22.0,1,0,functional
0.0,1665,42,13.0,1,0,functional
0.0,260,500,19.0,1,1,functional
0.0,264,100,16.0,1,0,functional
0.0,-9,1,19.0,1,1,non functional
0.0,1652,150,24.0,1,1,functional
0.0,234,1,18.0,1,1,non functional
0.0,331,30,40.0,1,1,non functional
100.0,774,250,12.0,1,1,functional
1000.0,941,0,35.0,1,1,functional
0.0,334,245,43.0,1,0,non functional
250.0,1453,420,32.0,1,1,functional
1.0,-20,500,48.0,1,0,non functional
30.0,917,200,22.0,1,1,functional
0.0,1155,430,39.0,0,1,non functional
0.0,605,500,20.0,1,1,non functional
0.0,399,500,28.0,1,1,non functional
300.0,264,335,27.0,1,1,functional needs repair
0.0,714,1,46.0,1,1,non functional
0.0,1684,0,22.0,0,1,functional
0.0,1013,400,9.0,1,1,functional
0.0,323,1,52.0,1,1,non functional
5000.0,1993,58,13.0,1,1,functional
50.0,979,0,13.0,1,1,functional
0.0,1270,230,12.0,1,0,functional
50.0,608,240,36.0,1,0,functional
0.0,322,1,55.0,0,1,functional needs repair
0.0,776,125,14.0,1,1,non functional
100.0,481,1,49.0,1,1,non functional
50.0,1182,450,50.0,1,0,non functional
1000.0,1925,500,16.0,0,0,functional needs repair
30.0,94,456,12.0,0,0,non functional
0.0,454,130,41.0,1,1,non functional
5000.0,1662,255,18.0,1,1,functional
1000.0,351,230,27.0,1,1,functional
0.0,1613,170,13.0,1,1,functional
300.0,406,450,15.0,1,0,functional
2400.0,609,720,19.0,1,0,functional
1000.0,769,360,27.0,1,1,functional
0.0,1320,200,18.0,1,0,functional
100.0,782,450,35.0,1,1,functional needs repair
0.0,188,300,23.0,1,0,functional
0.0,1185,250,35.0,1,0,non functional
0.0,0,221,17.0,1,1,functional needs repair
0.0,1072,60,59.0,0,0,functional
10.0,948,420,13.0,1,0,functional
20.0,1691,351,12.0,1,1,non functional
0.0,1447,1,36.0,1,1,non functional
500.0,1450,960,27.0,1,1,functional
0.0,1315,950,13.0,1,0,functional
0.0,387,142,17.0,1,1,non functional
500.0,1559,60,20.0,1,1,functional needs repair
0.0,32,200,15.0,1,0,non functional
50.0,-23,250,11.0,1,1,functional needs repair
0.0,1597,1,33.0,1,1,functional
0.0,1067,150,34.0,1,1,functional needs repair
5000.0,767,250,10.0,1,1,non functional
0.0,2130,0,32.0,1,0,non functional
0.0,512,90,14.0,1,1,functional
0.0,1437,68,49.0,1,1,non functional
0.0,1154,500,14.0,1,1,functional
0.0,1189,1650,19.0,1,0,functional
3000.0,2045,0,36.0,1,0,functional
200.0,17,130,35.0,1,1,non functional
500.0,497,90,32.0,1,1,functional
0.0,-25,200,18.0,1,0,functional
0.0,1690,100,23.0,1,1,functional
500.0,1775,55,29.0,1,1,functional
500.0,1537,256,23.0,1,1,functional
450.0,1306,75,27.0,1,1,functional
0.0,1199,1,14.0,1,1,functional
0.0,809,100,23.0,1,0,functional
0.0,1741,250,39.0,1,1,functional
3000.0,562,1,23.0,1,0,functional
0.0,1158,721,26.0,0,0,non functional
0.0,1734,200,52.0,1,1,functional
0.0,-10,1,12.0,1,1,non functional
0.0,17,300,12.0,1,0,functional
5.0,1014,40,15.0,1,1,functional
4700.0,1293,60,36.0,1,1,functional
300.0,1288,38,15.0,1,0,functional
0.0,143,100,23.0,1,0,functional
500.0,1692,360,44.0,1,1,functional
0.0,296,1,49.0,1,1,non functional
0.0,1547,320,14.0,1,1,functional
5000.0,1181,400,36.0,1,1,functional
200.0,1329,500,11.0,1,0,functional needs repair
0.0,1198,400,31.0,1,0,non functional
0.0,2081,600,13.0,1,0,functional
0.0,1636,857,12.0,1,1,non functional
1000.0,2123,50,15.0,1,1,functional
0.0,192,35,14.0,0,0,non functional
500.0,1672,150,18.0,1,1,functional
500.0,1706,65,14.0,1,0,functional
500.0,259,350,12.0,1,1,functional
0.0,780,1,36.0,0,1,non functional
1000.0,1734,0,22.0,1,1,functional
50.0,561,1800,34.0,1,0,functional needs repair
50.0,1840,2350,40.0,0,1,functional
50.0,54,350,22.0,1,0,functional
750.0,1071,1500,36.0,1,1,non functional
0.0,1364,300,22.0,1,0,functional
500.0,1486,75,19.0,1,1,functional
0.0,1211,400,31.0,1,0,non functional
0.0,0,1,12.0,1,0,non functional
0.0,1288,450,16.0,1,0,functional
0.0,1353,230,52.0,1,0,functional
20.0,308,303,43.0,1,0,non functional
0.0,1012,0,29.0,0,1,non functional
500.0,1983,36,13.0,1,1,functional
500.0,314,253,16.0,1,1,functional
0.0,1381,840,38.0,1,1,non functional
100.0,1372,500,17.0,1,0,functional needs repair
0.0,1505,100,37.0,1,1,functional
500.0,1488,265,14.0,1,1,functional
1500.0,517,1,22.0,1,0,functional
0.0,1367,390,19.0,1,0,functional
0.0,1335,300,11.0,0,0,non functional
500.0,2049,263,14.0,1,1,functional
0.0,280,100,22.0,0,1,functional
200.0,1627,100,10.0,0,0,functional
0.0,1063,350,59.0,1,1,functional
0.0,1382,1,60.0,1,1,non functional
0.0,1899,900,36.0,1,1,non functional
100.0,45,350,12.0,1,0,functional
0.0,1091,150,50.0,1,0,non functional
30.0,107,50,12.0,0,1,functional
1000.0,1754,1,18.0,1,1,functional
20.0,227,200,12.0,1,1,functional
500.0,1372,84,17.0,1,0,functional
0.0,966,300,50.0,1,1,functional
0.0,1346,250,15.0,1,0,functional
500.0,1650,40,14.0,1,0,functional
0.0,216,250,16.0,1,0,non functional
0.0,2158,30,24.0,1,1,functional
0.0,1964,214,46.0,1,1,functional
0.0,770,250,18.0,1,1,functional
10.0,76,1,11.0,0,0,non functional
0.0,383,390,41.0,1,0,non functional
0.0,2046,10,12.0,1,1,functional
0.0,395,150,42.0,0,0,non functional
50.0,156,25,14.0,0,1,functional
0.0,1346,1,16.0,1,1,non functional
0.0,-22,367,42.0,1,1,non functional
0.0,1787,1,37.0,1,1,functional
0.0,1653,1,45.0,1,1,non functional
0.0,269,1,27.0,1,1,non functional
0.0,1086,650,10.0,1,1,functional
500.0,1048,130,40.0,1,1,functional needs repair
0.0,1302,500,14.0,1,0,non functional
2000.0,1724,23,14.0,1,0,functional
50.0,1311,200,14.0,1,0,non functional
500.0,889,60,42.0,1,1,functional
0.0,1494,40,10.0,1,1,functional
0.0,471,50,32.0,1,1,non functional
0.0,1325,140,39.0,1,1,non functional
0.0,7,400,20.0,1,1,functional
25.0,666,800,14.0,1,1,functional
500.0,1454,55,19.0,1,1,non functional
0.0,1941,40,18.0,1,1,functional
0.0,1161,250,15.0,0,1,functional
0.0,50,200,37.0,1,1,non functional
0.0,1460,300,15.0,1,1,functional
250.0,1104,780,33.0,1,0,non functional
0.0,1377,500,27.0,1,0,functional needs repair
0.0,-7,10,21.0,0,1,functional
0.0,458,55,41.0,1,1,non functional
0.0,1072,498,16.0,1,1,functional
1000.0,1052,0,24.0,1,1,non functional
50.0,71,2620,12.0,1,0,functional
450.0,1290,90,27.0,1,1,functional
0.0,1330,1,14.0,1,1,functional
2200.0,1753,320,39.0,1,1,functional
0.0,1497,200,12.0,1,1,functional
0.0,1903,960,37.0,1,1,non functional
5.0,1453,25,16.0,1,1,functional
0.0,1146,1200,13.0,1,0,functional
0.0,682,0,33.0,1,1,non functional
1000.0,0,400,52.0,1,1,functional
50.0,177,30,18.0,0,1,non functional
100.0,50,300,12.0,0,0,functional
0.0,130,200,22.0,1,1,non functional
500.0,832,250,21.0,1,0,non functional
0.0,1530,30,32.0,1,1,non functional
500.0,860,800,15.0,1,1,functional needs repair
0.0,522,1,42.0,1,1,non functional
0.0,1357,1,41.0,1,1,functional
1500.0,1582,800,44.0,1,1,functional
50.0,237,1,13.0,1,0,functional
500.0,1479,950,14.0,1,1,functional
0.0,1404,350,17.0,1,1,functional
0.0,0,1,51.0,1,1,non functional
1000.0,289,30,13.0,1,1,functional
0.0,1272,1,14.0,1,1,functional
1000.0,205,350,39.0,1,1,non functional
0.0,49,500,37.0,1,1,non functional
25.0,679,150,14.0,1,1,functional
500.0,507,69,30.0,1,1,functional
2000.0,1551,100,11.0,1,1,functional
50.0,370,50,11.0,1,1,functional
500.0,1724,80,15.0,1,0,functional
0.0,1267,1,22.0,1,1,functional
0.0,1045,210,32.0,0,1,non functional
0.0,1679,200,32.0,1,1,functional
10.0,1496,250,20.0,1,1,functional
200.0,1696,0,14.0,1,0,functional
0.0,1220,258,30.0,1,1,functional
3000.0,400,90,19.0,1,1,functional
500.0,345,54,16.0,1,1,functional
1000.0,2378,50,26.0,1,1,functional
0.0,1750,75,13.0,1,1,functional
20.0,229,230,10.0,1,1,non functional
0.0,353,1,45.0,1,1,non functional
300.0,-30,30,32.0,1,1,non functional
0.0,1040,1,48.0,1,1,functional
0.0,1039,25,14.0,1,0,non functional
0.0,886,0,39.0,1,1,non functional
300.0,265,175,27.0,1,1,functional needs repair
200.0,1224,1,19.0,1,1,functional
0.0,1031,254,12.0,1,1,functional
0.0,1039,230,14.0,1,1,functional
0.0,728,1,46.0,1,1,functional needs repair
0.0,36,1830,17.0,1,1,non functional
0.0,556,1,51.0,1,1,non functional
0.0,1696,630,34.0,0,1,functional
30.0,915,200,22.0,1,1,functional
0.0,1629,1,13.0,1,1,non functional
0.0,1394,400,18.0,1,1,non functional
5.0,1092,20,15.0,1,1,functional
0.0,350,30,12.0,1,1,functional
300.0,1644,80,13.0,1,0,functional
0.0,1410,1,21.0,1,1,functional
0.0,1109,300,47.0,1,0,non functional
0.0,1665,1,50.0,0,1,non functional
1000.0,1917,0,19.0,1,0,functional
2200.0,1738,450,39.0,1,1,functional
500.0,287,100,13.0,1,1,functional
10.0,1527,500,20.0,1,1,functional
0.0,1675,1,35.0,1,0,non functional
6.0,718,80,14.0,1,1,functional
0.0,1568,132,28.0,1,1,functional
3000.0,1403,538,27.0,1,1,functional
5.0,1162,30,23.0,1,1,non functional
0.0,1313,132,14.0,1,1,non functional
50.0,110,300,45.0,1,1,functional
3000.0,893,3000,15.0,1,1,functional
1000.0,1422,476,13.0,1,1,functional
2500.0,1256,1,53.0,1,1,non functional
4000.0,1150,150,34.0,1,1,functional
0.0,1314,1,9.0,1,0,non functional
3000.0,1041,56,36.0,1,0,functional
0.0,1036,135,38.0,0,1,non functional
1000.0,1013,215,18.0,1,1,functional
50.0,-23,120,10.0,0,0,functional
100.0,2276,0,15.0,1,0,functional
0.0,258,1000,11.0,1,1,functional
0.0,988,300,44.0,1,1,functional
250.0,1245,650,13.0,1,0,functional
0.0,1421,1,41.0,1,1,functional
30.0,39,1,12.0,1,0,functional
0.0,1560,275,14.0,1,1,functional
100.0,1166,500,12.0,1,1,functional
0.0,1290,0,22.0,1,0,non functional
0.0,1779,20,48.0,1,1,functional
0.0,1685,200,16.0,1,0,functional
0.0,458,1,25.0,1,1,non functional
500.0,295,350,26.0,1,1,functional
500.0,1234,65,13.0,1,1,non functional
3000.0,1449,275,18.0,1,1,functional
0.0,27,180,19.0,1,0,functional
0.0,463,250,35.0,1,1,non functional
50.0,88,300,12.0,1,0,functional
0.0,1383,250,15.0,1,0,functional
0.0,1546,1,11.0,1,0,non functional
4000.0,1152,200,36.0,1,1,functional
250.0,1320,210,34.0,1,1,functional needs repair
0.0,1369,1,50.0,0,1,non functional
200.0,210,250,17.0,1,1,functional
500.0,469,1,22.0,1,0,non functional
15000.0,1448,116,14.0,1,1,functional
500.0,1354,90,17.0,1,0,non functional
0.0,335,56,10.0,1,1,functional
250.0,1289,540,34.0,1,1,non functional
0.0,1456,60,10.0,1,1,functional
0.0,1134,1,19.0,1,1,functional
20.0,1105,85,12.0,1,1,non functional
0.0,1629,150,19.0,1,1,non functional
0.0,1740,1,36.0,0,0,non functional
0.0,1642,86,19.0,1,1,functional
0.0,1878,150,25.0,1,1,functional
100.0,-22,430,15.0,0,1,functional
30.0,55,120,16.0,1,1,functional
0.0,404,1,47.0,1,1,non functional
0.0,1076,685,22.0,1,1,non functional
0.0,1515,1,15.0,1,1,functional
0.0,1367,0,47.0,0,0,non functional
0.0,1443,95,17.0,1,1,non functional
500.0,255,1,39.0,1,1,functional
0.0,989,50,48.0,1,1,functional
0.0,1666,250,50.0,1,1,non functional
1500.0,1969,40,16.0,1,0,functional
0.0,110,1,16.0,0,0,non functional
0.0,0,1,13.0,1,1,functional
500.0,1701,50,10.0,1,1,functional
20.0,1096,250,12.0,1,1,non functional
0.0,0,1,37.0,1,0,non functional
0.0,925,290,30.0,1,1,functional
0.0,320,300,25.0,1,1,non functional
500.0,1476,35,38.0,1,0,functional
25.0,678,50,14.0,1,1,functional
2500.0,1142,150,33.0,1,1,functional
30.0,0,5000,41.0,1,1,functional
0.0,1616,250,26.0,1,0,non functional
3000.0,1030,340,46.0,1,1,functional needs repair
250.0,1267,420,21.0,1,1,functional
2000.0,1675,250,13.0,1,0,functional
0.0,1203,500,15.0,1,0,non functional
500.0,1515,150,44.0,1,1,functional
5000.0,1596,80,14.0,1,0,functional
0.0,1069,1,19.0,1,1,functional
0.0,1303,500,17.0,1,0,functional
0.0,506,140,45.0,1,1,non functional
0.0,1776,480,12.0,1,1,functional needs repair
0.0,921,200,15.0,1,1,non functional
0.0,1001,40,29.0,1,0,functional needs repair
0.0,1579,300,13.0,1,1,non functional
0.0,1253,210,16.0,1,1,non functional
50.0,156,25,15.0,0,1,non functional
0.0,1207,380,20.0,1,0,functional
0.0,23,200,12.0,1,1,functional
250.0,1164,1,24.0,1,0,functional needs repair
6.0,1407,20,14.0,1,1,functional
0.0,1547,200,23.0,1,1,functional
0.0,1757,150,42.0,1,1,non functional
500.0,1840,142,16.0,1,0,functional
500.0,1688,1,30.0,1,1,functional
5000.0,1162,600,33.0,1,1,functional
1000.0,331,90,40.0,0,1,functional
0.0,780,20,52.0,1,1,non functional
0.0,1671,1,14.0,1,1,functional
0.0,1365,1,13.0,1,0,non functional
0.0,102,330,30.0,1,0,non functional
300.0,1060,0,32.0,0,1,non functional
50.0,82,50,49.0,1,0,non functional
0.0,1671,36,30.0,1,0,non functional
500.0,1517,55,44.0,1,1,functional
0.0,285,1000,37.0,1,0,non functional
20.0,-21,1,14.0,1,1,functional
300.0,305,90,11.0,1,1,functional
0.0,1639,1,33.0,0,0,non functional
0.0,1511,150,42.0,1,1,functional
0.0,927,150,17.0,1,0,functional
10.0,813,10,21.0,1,1,functional
500.0,373,100,22.0,1,1,functional
20.0,250,25,13.0,1,1,non functional
50.0,415,180,34.0,1,1,functional needs repair
50.0,358,322,15.0,1,1,functional needs repair
0.0,546,1,9.0,1,1,non functional
10.0,478,1,23.0,1,0,non functional
50.0,545,350,42.0,1,1,non functional
0.0,1291,1000,13.0,0,1,functional
0.0,1518,150,12.0,1,1,functional
0.0,1575,1,30.0,1,1,non functional
0.0,1405,1,50.0,1,1,non functional
0.0,1544,120,25.0,1,0,functional
12000.0,1024,1000,20.0,1,1,functional
0.0,1025,150,44.0,1,1,functional
50.0,-9,20,12.0,1,1,functional
1200.0,946,300,33.0,1,1,functional needs repair
0.0,1590,150,14.0,1,1,functional
0.0,57,400,14.0,1,1,non functional
500.0,250,100,18.0,1,1,non functional
200.0,644,90,17.0,1,1,functional
250.0,1328,650,21.0,1,1,functional needs repair
0.0,-13,454,13.0,1,0,non functional
2000.0,1563,250,11.0,1,1,functional
2000.0,1365,49,13.0,1,1,functional
0.0,1667,200,26.0,1,1,non functional
20.0,-19,1,15.0,0,1,functional
0.0,532,1,48.0,1,1,non functional
0.0,1625,210,26.0,1,1,non functional
1000.0,784,100,48.0,1,1,non functional
200.0,715,120,10.0,1,1,functional
1000.0,600,420,40.0,1,1,functional needs repair
0.0,1289,1,52.0,1,1,non functional
100.0,1076,245,42.0,1,1,functional needs repair
0.0,1785,840,49.0,1,1,functional needs repair
0.0,716,1,46.0,1,1,non functional
0.0,2146,40,22.0,1,0,functional
0.0,1053,1,19.0,1,1,non functional
0.0,184,1,40.0,1,1,non functional
5.0,1018,50,23.0,1,1,functional
0.0,1360,200,16.0,1,1,functional
1000.0,877,350,38.0,1,1,non functional
200.0,698,300,15.0,1,1,functional
0.0,-29,40,22.0,1,0,non functional
20.0,0,1,14.0,1,0,non functional
0.0,1309,140,27.0,1,1,non functional
5000.0,1593,85,29.0,1,1,functional
0.0,1185,120,59.0,1,1,functional needs repair
2000.0,1894,30,13.0,1,1,functional
0.0,83,5400,19.0,1,0,non functional
5.0,1373,25,16.0,1,1,functional
0.0,259,260,14.0,1,0,non functional
1000.0,1546,65,35.0,1,1,functional needs repair
50.0,1498,324,12.0,1,1,functional
0.0,241,250,42.0,1,1,non functional
50.0,-6,40,11.0,0,1,functional
1000.0,0,1,51.0,1,1,functional
0.0,1231,130,22.0,1,0,functional
50.0,40,1,18.0,1,1,functional
2000.0,929,1,30.0,1,1,functional
10.0,442,300,26.0,1,1,functional
20.0,1326,400,24.0,1,1,functional
0.0,1095,350,17.0,1,1,functional
2000.0,936,1,33.0,1,1,functional
1000.0,0,25,17.0,1,1,functional
0.0,387,1,50.0,1,1,functional
0.0,1027,1000,37.0,0,1,non functional
50.0,87,1,16.0,0,0,functional
500.0,1852,750,31.0,1,1,non functional
0.0,1741,1,14.0,1,1,functional
20.0,1182,70,15.0,1,1,functional
0.0,256,500,39.0,1,1,functional
500.0,1390,90,28.0,1,1,functional
0.0,1228,200,14.0,1,0,functional
500.0,1218,650,28.0,1,0,non functional
500.0,1438,276,38.0,1,1,functional
0.0,1494,350,48.0,0,1,non functional
0.0,1663,150,32.0,1,1,functional
20.0,11,1,11.0,0,1,functional
2000.0,276,35,27.0,1,1,functional needs repair
20.0,0,240,18.0,1,1,functional
0.0,1807,75,12.0,1,0,non functional
500.0,296,180,12.0,1,1,functional
0.0,1616,0,22.0,0,1,functional
200.0,2147,0,48.0,1,0,functional
0.0,1367,720,26.0,1,1,functional
0.0,488,320,27.0,1,1,functional needs repair
0.0,62,1,15.0,1,0,functional
50.0,93,300,44.0,1,1,functional
0.0,1400,120,14.0,1,1,functional
500.0,2021,30,13.0,1,1,functional
1000.0,0,30,37.0,1,1,functional
0.0,355,56,14.0,1,1,non functional
8000.0,1475,0,25.0,1,1,functional
0.0,313,200,44.0,1,0,functional
0.0,1871,100,13.0,1,1,non functional
0.0,566,1,9.0,1,1,non functional
0.0,1429,200,15.0,1,1,functional
0.0,822,300,39.0,1,1,non functional
0.0,1642,1,22.0,1,1,non functional
0.0,440,90,14.0,1,1,non functional
20.0,12,1,11.0,1,0,functional
0.0,855,600,28.0,1,0,non functional
0.0,451,500,38.0,1,0,non functional
1500.0,1987,36,16.0,1,1,functional
5000.0,1220,550,35.0,1,1,functional
0.0,512,280,40.0,1,1,non functional
0.0,88,500,10.0,1,1,functional
0.0,1767,200,32.0,1,1,functional
0.0,37,500,14.0,1,0,non functional
0.0,1298,1,47.0,1,1,non functional
2000.0,1149,345,28.0,1,1,functional
0.0,1585,350,48.0,1,1,non functional
200.0,998,350,18.0,1,1,functional
0.0,-1,250,24.0,1,1,functional
50.0,64,100,37.0,1,1,functional
10.0,1449,700,24.0,1,1,functional
0.0,618,300,22.0,1,1,non functional
200.0,1246,420,19.0,1,1,functional
5000.0,1143,152,34.0,1,1,functional needs repair
1000.0,1231,480,28.0,1,1,functional
1000.0,1214,350,32.0,1,1,non functional
20.0,527,1,16.0,1,0,functional
0.0,-59,90,52.0,1,0,non functional
250.0,1597,540,13.0,1,1,functional
0.0,244,400,10.0,1,1,non functional
0.0,0,100,11.0,1,1,functional
0.0,1788,35,46.0,1,0,non functional
0.0,1732,560,26.0,1,0,functional
0.0,396,300,39.0,1,1,non functional
0.0,2156,15,15.0,1,1,functional
0.0,1239,500,10.0,1,0,functional
0.0,1308,100,48.0,1,0,non functional
