id,status_group
14719,predicted label
21400,predicted label
4201,predicted label
19517,predicted label
20607,predicted label
3932,predicted label
3481,predicted label
21181,predicted label
14888,predicted label
37744,predicted label
59540,predicted label
35488,predicted label
43842,predicted label
13433,predicted label
63071,predicted label
72521,predicted label
40848,predicted label
49705,predicted label
51192,predicted label
5217,predicted label
49051,predicted label
57482,predicted label
47095,predicted label
59635,predicted label
15497,predicted label
24011,predicted label
5577,predicted label
39850,predicted label
64109,predicted label
64474,predicted label
12837,predicted label
46738,predicted label
30574,predicted label
34210,predicted label
35436,predicted label
26739,predicted label
7241,predicted label
3353,predicted label
60625,predicted label
21867,predicted label
28436,predicted label
36486,predicted label
13432,predicted label
46602,predicted label
34097,predicted label
16828,predicted label
36742,predicted label
71633,predicted label
71052,predicted label
27476,predicted label
14966,predicted label
8531,predicted label
16018,predicted label
70095,predicted label
31557,predicted label
43472,predicted label
50305,predicted label
25706,predicted label
22292,predicted label
71416,predicted label
3190,predicted label
52905,predicted label
27084,predicted label
18937,predicted label
52417,predicted label
10267,predicted label
68003,predicted label
1329,predicted label
4936,predicted label
20002,predicted label
43332,predicted label
62311,predicted label
16242,predicted label
5406,predicted label
33750,predicted label
55547,predicted label
21572,predicted label
31085,predicted label
376,predicted label
72694,predicted label
52794,predicted label
59717,predicted label
7462,predicted label
9964,predicted label
8653,predicted label
69055,predicted label
5487,predicted label
51823,predicted label
15109,predicted label
27511,predicted label
63525,predicted label
72240,predicted label
53055,predicted label
73431,predicted label
15334,predicted label
33029,predicted label
52596,predicted label
43053,predicted label
56063,predicted label
49781,predicted label
44482,predicted label
3205,predicted label
37319,predicted label
62095,predicted label
16735,predicted label
13161,predicted label
30869,predicted label
39626,predicted label
56344,predicted label
13700,predicted label
9444,predicted label
23462,predicted label
25609,predicted label
34135,predicted label
56778,predicted label
22653,predicted label
41366,predicted label
54546,predicted label
43502,predicted label
43365,predicted label
69239,predicted label
50209,predicted label
35435,predicted label
60894,predicted label
64464,predicted label
59877,predicted label
69755,predicted label
36517,predicted label
38659,predicted label
4189,predicted label
72364,predicted label
64657,predicted label
46469,predicted label
27963,predicted label
6947,predicted label
34542,predicted label
53997,predicted label
62556,predicted label
5843,predicted label
21870,predicted label
43832,predicted label
40795,predicted label
21440,predicted label
11039,predicted label
43528,predicted label
239,predicted label
26380,predicted label
38647,predicted label
48412,predicted label
68511,predicted label
12238,predicted label
2093,predicted label
27339,predicted label
58736,predicted label
14276,predicted label
26025,predicted label
38020,predicted label
32110,predicted label
23427,predicted label
45970,predicted label
25224,predicted label
53274,predicted label
47911,predicted label
36300,predicted label
15658,predicted label
23520,predicted label
65249,predicted label
56702,predicted label
43405,predicted label
13672,predicted label
33163,predicted label
63981,predicted label
36722,predicted label
67643,predicted label
10936,predicted label
4825,predicted label
33878,predicted label
7487,predicted label
17229,predicted label
6380,predicted label
67059,predicted label
908,predicted label
29056,predicted label
28164,predicted label
70997,predicted label
50773,predicted label
71766,predicted label
26527,predicted label
53553,predicted label
71812,predicted label
8986,predicted label
59512,predicted label
63839,predicted label
5222,predicted label
34905,predicted label
57699,predicted label
39865,predicted label
32734,predicted label
54012,predicted label
23234,predicted label
49788,predicted label
59224,predicted label
18106,predicted label
42100,predicted label
29180,predicted label
54352,predicted label
38494,predicted label
54136,predicted label
4940,predicted label
28323,predicted label
61153,predicted label
31314,predicted label
22678,predicted label
53107,predicted label
54161,predicted label
59612,predicted label
11171,predicted label
23677,predicted label
22938,predicted label
15366,predicted label
72580,predicted label
59020,predicted label
46270,predicted label
51428,predicted label
1112,predicted label
31293,predicted label
47926,predicted label
27006,predicted label
59918,predicted label
70094,predicted label
40972,predicted label
7948,predicted label
52989,predicted label
5982,predicted label
24877,predicted label
51940,predicted label
1341,predicted label
43146,predicted label
6880,predicted label
32765,predicted label
32627,predicted label
70134,predicted label
8787,predicted label
4066,predicted label
70433,predicted label
32868,predicted label
11624,predicted label
15056,predicted label
22780,predicted label
44660,predicted label
1496,predicted label
6864,predicted label
8770,predicted label
9682,predicted label
73841,predicted label
37414,predicted label
10722,predicted label
41787,predicted label
45190,predicted label
9604,predicted label
47715,predicted label
38934,predicted label
6444,predicted label
18174,predicted label
36756,predicted label
68543,predicted label
11775,predicted label
12058,predicted label
48714,predicted label
52679,predicted label
23704,predicted label
48811,predicted label
10541,predicted label
72560,predicted label
31915,predicted label
53960,predicted label
29446,predicted label
26128,predicted label
23103,predicted label
16615,predicted label
4272,predicted label
28720,predicted label
68353,predicted label
73798,predicted label
9175,predicted label
63050,predicted label
27870,predicted label
36256,predicted label
26353,predicted label
24430,predicted label
62751,predicted label
7964,predicted label
56958,predicted label
51602,predicted label
15665,predicted label
64059,predicted label
40087,predicted label
64304,predicted label
4818,predicted label
46095,predicted label
6049,predicted label
18229,predicted label
14411,predicted label
30558,predicted label
60796,predicted label
50379,predicted label
37059,predicted label
2557,predicted label
5290,predicted label
